geographic_area,indicator,sex,current_age,wealth_quintile,residence,mother's_education_level,time_period,obs_value,sub_sector,category,risk_category
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,rural,total,2017,23.7,MALA,mother,High
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,highest,total,total,2017,30.9,MALA,mother,High
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,fourth,total,total,2017,29.1,MALA,mother,High
United Republic of Tanzania,indicator_17,Male,Under 5 years old,total,total,total,2017,41.9,MALA,child,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,middle,total,total,2017,27.2,MALA,mother,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,total,total,2017,75.4,MALA,child,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,second,total,total,2017,21.5,MALA,mother,High
United Republic of Tanzania,indicator_10,Male,Under 5 years old,total,total,total,2017,55.9,MALA,child,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,lowest,total,total,2017,20.8,MALA,mother,High
United Republic of Tanzania,indicator_17,Female,Under 5 years old,total,total,total,2017,44.2,MALA,child,Medium
United Republic of Tanzania,indicator_18,Total,Total,total,total,total,2017,345.29,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_9,Total,15 to 49 years old,total,total,total,2017,25.5,MALA,mother,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,highest,total,total,2017,54.2,MALA,child,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,primary education,2017,44.8,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,middle,total,total,2017,39.3,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,urban,total,2017,77.6,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,second,total,total,2017,49.2,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,rural,total,2017,74.6,MALA,child,Low
United Republic of Tanzania,indicator_17,Total,Under 5 years old,fourth,total,total,2017,60.2,MALA,child,High
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2018,63.0,MATERNAL_MORTALITY,mother,High
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2018,6839.5,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_18,Total,Total,total,total,total,2018,318.94,MATERNAL_MORTALITY,mother,Low
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2019,6366.0,MATERNAL_MORTALITY,mother,Medium
United Republic of Tanzania,indicator_1,Total,15 to 19 years old,total,total,total,2019,116.3,FERTILITY,mother,Medium
United Republic of Tanzania,indicator_18,Total,Total,total,total,total,2019,291.68,MATERNAL_MORTALITY,mother,Low
United Republic of Tanzania,indicator_1,Total,10 to 14 years old,total,total,total,2019,1.6,FERTILITY,mother,Low
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2019,70.0,MATERNAL_MORTALITY,mother,High
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2020,128.0,MATERNAL_MORTALITY,mother,High
United Republic of Tanzania,indicator_1,Total,15 to 19 years old,total,total,total,2020,112.2,FERTILITY,mother,Medium
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2020,3551.4,MATERNAL_MORTALITY,mother,Low
United Republic of Tanzania,indicator_1,Total,10 to 14 years old,total,total,total,2020,1.2,FERTILITY,mother,Low
United Republic of Tanzania,indicator_18,Total,Total,total,total,total,2020,159.85,MATERNAL_MORTALITY,mother,Low
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2021,129.0,MATERNAL_MORTALITY,mother,High
United Republic of Tanzania,indicator_18,Total,Total,total,total,total,2021,162.14,MATERNAL_MORTALITY,mother,Low
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2021,3669.0,MATERNAL_MORTALITY,mother,Low
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,total,secondary and higher,2022,53.9,MALA,mother,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,lowest,total,total,2022,44.9,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,urban,total,2022,59.1,MALA,child,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,middle,total,total,2022,63.5,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,fourth,total,total,2022,42.6,MALA,child,Medium
United Republic of Tanzania,indicator_10,Male,Under 5 years old,total,total,total,2022,58.9,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,second,total,total,2022,46.3,MALA,child,Medium
United Republic of Tanzania,indicator_15,Total,Under 5 years old,lowest,total,total,2022,96.3,MALA,child,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,fourth,total,total,2022,71.8,ANTENATAL,mother,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,urban,total,2022,42.5,MALA,mother,Low
United Republic of Tanzania,indicator_17,Male,Under 5 years old,total,total,total,2022,54.3,MALA,child,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,total,urban,total,2022,95.9,DELIVERY,mother,High
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,second,total,total,2022,88.6,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_15,Male,Under 5 years old,total,total,total,2022,94.2,MALA,child,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,highest,total,total,2022,83.0,ANTENATAL,mother,High
United Republic of Tanzania,indicator_15,Total,Under 5 years old,second,total,total,2022,91.9,MALA,child,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,total,total,2022,58.4,MALA,mother,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,second,total,total,2022,67.7,MALA,mother,High
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,total,rural,total,2022,61.0,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,total,total,2022,53.9,POSTNATAL_CARE,child,High
United Republic of Tanzania,indicator_17,Female,Under 5 years old,total,total,total,2022,46.1,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,middle,total,total,2022,49.4,MALA,child,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,urban,total,2022,62.8,POSTNATAL_CARE,child,High
United Republic of Tanzania,indicator_15,Total,Under 5 years old,middle,total,total,2022,94.3,MALA,child,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,rural,total,2022,64.5,MALA,mother,High
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,total,rural,total,2022,50.6,POSTNATAL_CARE,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,rural,total,2022,46.7,MALA,child,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,total,primary education,2022,60.7,MALA,mother,High
United Republic of Tanzania,indicator_2,Total,15 to 19 years old,total,total,total,2022,91.0,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,second,total,total,2022,59.0,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,total,rural,total,2022,80.8,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,highest,total,total,2022,93.5,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,middle,total,total,2022,86.3,DELIVERY,mother,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,primary education,2022,49.9,MALA,child,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2022,44.7,MALA,child,Medium
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,fourth,total,total,2022,93.1,DELIVERY,mother,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,second,total,total,2022,80.3,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,total,2022,50.4,MALA,child,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,rural,total,2022,88.9,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,fourth,total,total,2022,63.9,MALA,mother,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,lowest,total,total,2022,70.1,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,total,total,never attended an education programme / no schooling,2022,57.3,MALA,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,fourth,total,total,2022,91.5,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,middle,total,total,2022,90.0,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_10,Female,Under 5 years old,total,total,total,2022,58.8,MALA,child,Medium
United Republic of Tanzania,indicator_25,Total,15 to 19 years old,total,total,total,2022,85.1,DELIVERY,mother,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,highest,total,total,2022,98.2,DELIVERY,mother,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,total,total,secondary and higher,2022,55.2,MALA,child,High
United Republic of Tanzania,indicator_25,Total,15 to 49 years old,total,total,total,2022,85.0,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_13,Total,Total,total,total,total,2022,140.0,MATERNAL_MORTALITY,mother,High
United Republic of Tanzania,indicator_14,Total,Total,total,total,total,2022,3497.3,MATERNAL_MORTALITY,mother,Low
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,total,total,2022,89.7,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_15,Female,Under 5 years old,total,total,total,2022,95.3,MALA,child,High
United Republic of Tanzania,indicator_17,Total,Under 5 years old,highest,total,total,2022,66.8,MALA,child,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,middle,total,total,2022,66.9,MALA,mother,High
United Republic of Tanzania,indicator_11,Total,15 to 49 years old,highest,total,total,2022,39.9,MALA,mother,Low
United Republic of Tanzania,indicator_3,Total,15 to 49 years old,lowest,total,total,2022,51.4,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,total,urban,total,2022,91.9,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_2,Total,15 to 49 years old,lowest,total,total,2022,85.9,ANTENATAL,mother,Medium
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,fourth,total,total,2022,57.5,POSTNATAL_CARE,child,High
United Republic of Tanzania,indicator_23,Total,15 to 49 years old,highest,total,total,2022,66.7,POSTNATAL_CARE,child,High
United Republic of Tanzania,indicator_5,Total,Total,total,urban,total,2022,19.1,DELIVERY,mother,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,total,secondary and higher,2022,79.5,MALA,child,High
United Republic of Tanzania,indicator_21,Total,Under 5 years old,second,total,total,2022,42.0,DIAR,child,Low
United Republic of Tanzania,indicator_8,Total,Total,middle,total,total,2022,82.1,DELIVERY,mother,High
United Republic of Tanzania,indicator_5,Total,Total,total,rural,total,2022,7.6,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,middle,total,total,2022,38.7,DIAR,child,Low
United Republic of Tanzania,indicator_16,Female,Under 5 years old,total,total,total,2022,75.4,MALA,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,highest,total,total,2022,23.7,DELIVERY,mother,High
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,urban,total,2022,52.7,MALA,child,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,fourth,total,total,2022,39.2,DIAR,child,Low
United Republic of Tanzania,indicator_19,Total,Under 5 years old,fourth,total,total,2022,36.3,DIAR,child,Low
United Republic of Tanzania,indicator_5,Total,Total,fourth,total,total,2022,11.2,DELIVERY,mother,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,total,never attended an education programme / no schooling,2022,70.8,MALA,child,Low
United Republic of Tanzania,indicator_21,Total,Under 5 years old,highest,total,total,2022,40.4,DIAR,child,Low
United Republic of Tanzania,indicator_8,Total,Total,fourth,total,total,2022,90.2,DELIVERY,mother,High
United Republic of Tanzania,indicator_5,Total,Total,middle,total,total,2022,10.4,DELIVERY,mother,High
United Republic of Tanzania,indicator_15,Total,Under 5 years old,total,total,total,2022,94.7,MALA,child,High
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,rural,total,2022,41.0,DIAR,child,Low
United Republic of Tanzania,indicator_5,Total,Total,second,total,total,2022,6.6,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,total,total,2022,58.9,MALA,child,Medium
United Republic of Tanzania,indicator_21,Total,Under 5 years old,total,urban,total,2022,42.9,DIAR,child,Low
United Republic of Tanzania,indicator_16,Male,Under 5 years old,total,total,total,2022,79.5,MALA,child,High
United Republic of Tanzania,indicator_19,Total,Under 5 years old,middle,total,total,2022,31.0,DIAR,child,Low
United Republic of Tanzania,indicator_21,Total,Under 5 years old,lowest,total,total,2022,50.0,DIAR,child,Medium
United Republic of Tanzania,indicator_5,Total,Total,total,total,total,2022,10.8,DELIVERY,mother,High
United Republic of Tanzania,indicator_10,Total,Under 5 years old,middle,total,total,2022,65.2,MALA,child,High
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,rural,total,2022,75.6,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,fourth,total,total,2022,60.9,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,fourth,total,total,2022,75.5,MALA,child,Medium
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,total,total,2022,39.1,DIAR,child,Low
United Republic of Tanzania,indicator_8,Total,15 to 19 years old,total,total,total,2022,81.7,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,middle,total,total,2022,75.9,MALA,child,Medium
United Republic of Tanzania,indicator_10,Total,Under 5 years old,highest,total,total,2022,51.2,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,total,urban,total,2022,82.3,MALA,child,High
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,urban,total,2022,38.5,DIAR,child,Low
United Republic of Tanzania,indicator_10,Total,Under 5 years old,second,total,total,2022,62.4,MALA,child,Medium
United Republic of Tanzania,indicator_16,Total,Under 5 years old,second,total,total,2022,80.1,MALA,child,High
United Republic of Tanzania,indicator_8,Total,Total,lowest,total,total,2022,63.6,DELIVERY,mother,Medium
United Republic of Tanzania,indicator_6,Total,15 to 49 years old,total,total,total,2022,31.1,FAMILY_PLANNING,mother,High
United Republic of Tanzania,indicator_19,Total,Under 5 years old,total,rural,total,2022,39.4,DIAR,child,Low
United Republic of Tanzania,indicator_10,Total,Under 5 years old,total,rural,total,2022,61.1,MALA,child,Medium
